id_inventario,id_producto,id_sucursal,fecha,stock_actual,stock_minimo,entradas_dia,salidas_dia
9930,323,4,2025-12-07,50,21,28,21
9931,348,15,2025-12-07,196,5,41,24
9932,353,6,2025-12-07,35,10,1,44
9933,172,10,2025-12-07,178,12,13,54
9934,651,4,2025-12-07,93,17,8,8
9935,96,3,2025-12-07,130,20,44,21
9936,736,5,2025-12-07,153,8,24,33
9937,572,15,2025-12-07,36,25,10,3
9938,736,6,2025-12-07,74,6,18,12
9939,278,15,2025-12-07,110,30,15,47
9940,494,13,2025-12-07,189,19,43,20
9941,669,9,2025-12-07,106,20,16,23
9942,67,5,2025-12-07,158,29,14,58
9943,432,8,2025-12-07,22,10,48,14
9944,164,8,2025-12-07,161,27,35,15
9945,167,8,2025-12-07,106,22,29,21
9946,783,10,2025-12-07,124,25,15,32
9947,529,8,2025-12-07,106,9,33,3
9948,330,8,2025-12-07,66,21,4,3
9949,442,12,2025-12-07,204,14,13,2
9950,261,11,2025-12-07,43,8,46,16
9951,579,7,2025-12-07,151,7,2,43
9952,263,2,2025-12-07,168,9,23,21
9953,152,7,2025-12-07,141,9,49,22
9954,331,14,2025-12-07,129,27,16,55
9955,511,5,2025-12-07,202,26,41,24
9956,499,1,2025-12-07,103,11,44,0
9957,452,3,2025-12-07,91,19,32,52
9958,443,11,2025-12-07,54,23,25,47
9959,61,2,2025-12-07,129,18,22,11
9960,9,9,2025-12-07,154,15,44,49
9961,210,2,2025-12-07,60,16,16,23
9962,544,11,2025-12-07,185,7,2,18
9963,153,12,2025-12-07,75,6,49,12
9964,397,10,2025-12-07,143,24,1,5
9965,681,15,2025-12-07,199,19,20,57
9966,482,12,2025-12-07,87,13,7,50
9967,7,9,2025-12-07,178,28,22,21
9968,369,14,2025-12-07,77,16,11,38
9969,109,13,2025-12-07,42,8,11,13
9970,36,9,2025-12-07,47,10,0,40
9971,58,1,2025-12-07,204,8,48,55
9972,534,2,2025-12-07,62,29,14,10
9973,67,13,2025-12-07,118,6,6,13
9974,515,3,2025-12-07,207,9,31,15
9975,495,6,2025-12-07,125,29,22,27
9976,201,2,2025-12-07,70,10,15,30
9977,630,6,2025-12-07,177,16,47,3
9978,341,3,2025-12-07,34,11,25,18
9979,607,14,2025-12-07,158,16,40,41
9980,129,5,2025-12-07,76,29,46,9
9981,152,15,2025-12-07,33,5,32,21
9982,69,2,2025-12-07,62,11,49,32
9983,687,2,2025-12-07,206,16,17,11
9984,13,10,2025-12-07,65,18,41,29
9985,43,5,2025-12-07,189,5,4,49
9986,184,13,2025-12-07,176,16,29,1
9987,369,11,2025-12-07,76,11,25,19
9988,518,3,2025-12-07,34,15,27,33
9989,19,9,2025-12-07,111,29,43,35
9990,732,11,2025-12-07,76,26,37,6
9991,731,3,2025-12-07,168,12,11,20
9992,123,3,2025-12-07,158,20,25,23
9993,38,15,2025-12-07,121,25,39,15
9994,227,4,2025-12-07,147,20,43,3
9995,22,9,2025-12-07,151,22,46,8
9996,19,11,2025-12-07,203,14,40,38
9997,259,14,2025-12-07,72,27,5,20
9998,261,14,2025-12-07,173,7,2,23
9999,181,11,2025-12-07,94,17,5,37
10000,38,10,2025-12-07,74,20,32,51
10001,592,3,2025-12-06,91,6,50,40
10002,719,12,2025-12-06,150,24,21,36
10003,485,11,2025-12-06,130,23,9,13
10004,237,2,2025-12-06,18,24,35,19
10005,374,5,2025-12-06,22,16,31,58
10006,418,14,2025-12-06,34,22,45,35
10007,278,13,2025-12-06,22,9,17,0
10008,42,9,2025-12-06,166,19,11,5
10009,458,13,2025-12-06,62,5,3,31
10010,675,4,2025-12-06,66,21,31,20
10011,432,13,2025-12-06,203,26,36,27
10012,192,9,2025-12-06,71,23,20,2
10013,395,2,2025-12-06,177,15,17,39
10014,90,12,2025-12-06,16,5,42,0
10015,57,14,2025-12-06,75,7,27,48
10016,166,1,2025-12-06,8,15,10,60
10017,513,5,2025-12-06,26,24,17,7
10018,499,3,2025-12-06,5,10,49,52
10019,294,9,2025-12-06,124,23,45,47
10020,492,13,2025-12-06,50,15,6,27
10021,538,7,2025-12-06,109,17,31,36
10022,497,7,2025-12-06,28,17,18,40
10023,51,5,2025-12-06,27,5,24,11
10024,198,5,2025-12-06,106,12,4,53
10025,100,3,2025-12-06,136,5,8,43
10026,140,10,2025-12-06,161,12,15,54
10027,87,11,2025-12-06,157,24,32,24
10028,528,12,2025-12-06,50,10,35,5
10029,125,15,2025-12-06,8,16,47,48
10030,123,15,2025-12-06,180,14,2,54
10031,128,3,2025-12-06,172,15,5,29
10032,13,1,2025-12-06,87,17,1,37
10033,286,1,2025-12-06,89,8,34,35
10034,281,9,2025-12-06,164,12,48,40
10035,105,1,2025-12-06,44,23,9,4
10036,97,5,2025-12-06,150,21,9,11
10037,621,14,2025-12-06,88,19,16,17
10038,608,15,2025-12-06,159,28,6,57
10039,274,9,2025-12-06,78,6,20,41
10040,527,1,2025-12-06,29,17,22,46
10041,465,4,2025-12-06,170,29,48,34
10042,543,8,2025-12-06,33,18,14,13
10043,341,7,2025-12-06,67,20,18,46
10044,404,2,2025-12-06,116,6,30,8
10045,237,6,2025-12-06,32,27,21,27
10046,784,4,2025-12-06,116,7,42,49
10047,132,10,2025-12-06,220,23,49,43
10048,192,4,2025-12-06,163,16,9,45
10049,67,2,2025-12-06,169,28,27,44
10050,57,10,2025-12-06,103,6,46,15
10051,800,12,2025-12-06,65,22,39,46
10052,792,10,2025-12-06,126,7,48,18
10053,559,14,2025-12-06,136,12,10,48
10054,140,15,2025-12-06,196,10,16,42
10055,697,6,2025-12-06,41,26,44,46
10056,41,1,2025-12-06,87,18,28,17
10057,116,11,2025-12-06,126,12,50,20
10058,30,11,2025-12-06,132,6,32,33
10059,38,6,2025-12-06,91,8,41,28
10060,108,12,2025-12-06,225,30,26,29
10061,536,7,2025-12-06,36,13,24,38
10062,26,15,2025-12-06,160,24,44,55
10063,442,8,2025-12-06,78,26,2,1
10064,403,3,2025-12-06,61,27,7,16
10065,604,1,2025-12-06,213,28,30,39
10066,14,7,2025-12-06,179,5,12,48
10067,538,2,2025-12-06,95,30,50,24
10068,69,7,2025-12-06,165,22,10,29
10069,511,6,2025-12-06,176,29,43,45
10070,128,14,2025-12-06,213,16,25,53
10071,299,9,2025-12-06,120,11,14,12
10072,635,5,2025-12-06,106,26,28,24
10073,28,13,2025-12-06,154,11,15,4
10074,497,8,2025-12-06,45,19,7,39
10075,691,14,2025-12-06,133,14,20,50
10076,681,8,2025-12-06,160,7,16,32
10077,773,7,2025-12-06,102,28,44,55
10078,311,14,2025-12-06,157,12,43,22
10079,534,1,2025-12-06,126,8,48,7
10080,352,8,2025-12-06,53,18,42,1
10081,23,11,2025-12-06,119,17,31,27
10082,429,12,2025-12-06,98,18,33,25
10083,488,5,2025-12-06,72,15,14,50
10084,389,11,2025-12-06,96,14,41,52
10085,492,10,2025-12-06,24,14,14,25
10086,235,1,2025-12-06,142,6,30,12
10087,395,7,2025-12-06,123,16,4,3
10088,85,14,2025-12-06,37,24,12,3
10089,758,1,2025-12-06,123,25,2,45
10090,9,6,2025-12-06,40,24,39,34
10091,152,3,2025-12-06,141,13,40,8
10092,649,14,2025-12-06,108,29,16,55
10093,403,4,2025-12-06,207,19,34,31
10094,292,13,2025-12-06,110,9,45,32
10095,83,3,2025-12-06,110,13,45,2
10096,192,7,2025-12-06,200,17,15,39
10097,494,12,2025-12-06,54,14,44,60
10098,772,12,2025-12-06,34,21,34,55
10099,558,7,2025-12-06,76,13,30,17
10100,381,12,2025-12-06,113,17,32,23
10101,336,7,2025-12-06,108,11,48,38
10102,583,3,2025-12-06,201,19,41,10
10103,286,3,2025-12-06,121,19,48,9
10104,311,9,2025-12-06,93,20,6,27
10105,488,9,2025-12-06,13,12,48,43
10106,429,5,2025-12-06,57,19,8,39
10107,58,14,2025-12-06,185,10,47,22
10108,572,3,2025-12-06,104,19,43,6
10109,269,4,2025-12-06,56,10,7,43
10110,183,11,2025-12-06,44,13,40,52
10111,510,4,2025-12-06,196,19,21,9
10112,405,7,2025-12-06,199,14,43,42
10113,25,10,2025-12-06,195,24,31,43
10114,418,13,2025-12-06,17,16,3,35
10115,220,10,2025-12-06,147,5,45,11
10116,627,13,2025-12-06,204,17,37,11
10117,277,3,2025-12-06,158,5,0,35
10118,401,2,2025-12-06,26,17,23,51
10119,100,6,2025-12-06,104,16,7,3
10120,169,4,2025-12-06,181,5,13,12
10121,220,9,2025-12-06,219,20,46,44
10122,547,7,2025-12-06,94,18,39,59
10123,161,3,2025-12-06,109,22,33,53
10124,417,2,2025-12-06,135,28,39,20
10125,417,10,2025-12-06,214,27,5,25
10126,610,13,2025-12-06,158,16,9,59
10127,702,12,2025-12-06,7,9,27,23
10128,259,6,2025-12-06,11,27,19,24
10129,223,10,2025-12-06,31,12,49,28
10130,225,13,2025-12-06,130,9,33,37
10131,294,8,2025-12-06,68,12,43,25
10132,226,2,2025-12-06,102,6,7,35
10133,559,9,2025-12-06,53,24,42,52
10134,760,1,2025-12-06,59,7,16,12
10135,505,6,2025-12-06,215,22,9,42
10136,731,1,2025-12-06,80,27,19,51
10137,227,10,2025-12-06,145,30,33,44
10138,292,5,2025-12-06,172,10,7,31
10139,181,3,2025-12-06,174,19,36,27
10140,128,5,2025-12-06,108,26,37,33
10141,530,1,2025-12-06,122,11,2,25
10142,528,3,2025-12-06,99,17,10,43
10143,569,14,2025-12-06,107,11,8,19
10144,671,13,2025-12-06,99,11,8,60
10145,644,12,2025-12-06,110,8,50,53
10146,643,11,2025-12-06,112,26,35,36
10147,185,4,2025-12-06,47,30,28,27
10148,58,8,2025-12-06,16,29,39,31
10149,363,5,2025-12-06,192,27,25,18
10150,565,11,2025-12-06,128,7,22,13
10151,258,2,2025-12-06,77,27,7,58
10152,359,2,2025-12-06,99,16,20,25
10153,95,10,2025-12-06,62,26,48,37
10154,569,3,2025-12-06,67,19,1,52
10155,295,15,2025-12-06,23,6,27,28
10156,631,9,2025-12-06,61,26,21,11
10157,356,15,2025-12-06,162,8,41,19
10158,552,7,2025-12-06,143,6,35,5
10159,125,3,2025-12-06,33,15,50,54
10160,351,8,2025-12-06,147,16,4,40
10161,697,7,2025-12-06,21,12,29,37
10162,398,4,2025-12-06,43,18,1,19
10163,534,7,2025-12-06,175,12,17,39
10164,617,11,2025-12-06,111,9,22,40
10165,691,7,2025-12-06,91,6,25,52
10166,403,2,2025-12-06,27,28,34,31
10167,299,4,2025-12-06,203,27,30,38
10168,610,8,2025-12-06,205,15,7,50
10169,731,7,2025-12-06,123,20,32,34
10170,129,15,2025-12-06,211,13,26,30
10171,252,15,2025-12-06,182,10,35,6
10172,718,13,2025-12-06,134,17,44,2
10173,567,10,2025-12-06,7,5,42,9
10174,30,6,2025-12-06,80,27,48,36
10175,432,14,2025-12-06,91,12,19,31
10176,172,12,2025-12-06,107,15,11,58
10177,132,11,2025-12-06,166,5,17,39
10178,363,15,2025-12-06,184,16,22,36
10179,600,15,2025-12-06,96,17,8,29
10180,278,14,2025-12-06,166,25,1,33
10181,296,3,2025-12-06,54,27,24,16
10182,259,3,2025-12-06,198,19,25,56
10183,100,2,2025-12-06,167,16,32,60
10184,129,2,2025-12-06,155,25,19,15
10185,150,5,2025-12-06,103,24,44,1
10186,773,12,2025-12-06,190,10,39,35
10187,751,8,2025-12-06,102,17,32,0
10188,343,5,2025-12-06,194,19,40,39
10189,499,12,2025-12-06,109,13,26,51
10190,115,2,2025-12-06,138,23,9,6
10191,88,11,2025-12-06,109,5,19,47
10192,82,9,2025-12-06,169,7,31,7
10193,437,6,2025-12-06,175,19,14,13
10194,352,1,2025-12-06,227,27,37,9
10195,185,2,2025-12-06,144,10,1,43
10196,442,14,2025-12-06,190,19,43,43
10197,706,6,2025-12-06,167,7,48,42
10198,265,5,2025-12-06,74,26,42,3
10199,295,9,2025-12-06,197,23,21,40
10200,397,12,2025-12-06,22,9,41,10
10201,220,6,2025-12-06,188,10,47,43
10202,609,11,2025-12-06,29,7,24,0
10203,649,6,2025-12-06,7,12,23,29
10204,281,15,2025-12-06,86,19,14,6
10205,183,6,2025-12-06,146,12,22,10
10206,442,7,2025-12-06,71,22,9,25
10207,697,3,2025-12-06,140,10,16,29
10208,351,6,2025-12-06,28,7,48,2
10209,799,10,2025-12-06,196,6,42,41
10210,183,12,2025-12-06,55,19,20,47
10211,265,15,2025-12-06,123,29,7,0
10212,552,15,2025-12-06,150,24,22,36
10213,485,9,2025-12-06,117,13,26,2
10214,5,5,2025-12-06,50,11,37,24
10215,651,11,2025-12-06,152,22,42,14
10216,441,12,2025-12-06,137,22,3,23
10217,610,9,2025-12-06,163,30,35,22
10218,627,8,2025-12-06,52,29,41,36
10219,237,13,2025-12-06,84,27,14,33
10220,336,15,2025-12-06,89,27,25,32
10221,661,14,2025-12-06,164,8,3,21
10222,239,8,2025-12-06,4,8,21,51
10223,71,1,2025-12-06,48,13,50,51
10224,376,6,2025-12-06,43,20,42,28
10225,186,14,2025-12-06,145,20,18,40
10226,601,2,2025-12-06,63,10,31,59
10227,766,1,2025-12-06,28,15,3,27
10228,490,15,2025-12-06,119,7,41,3
10229,766,15,2025-12-06,58,21,34,55
10230,225,12,2025-12-06,7,26,30,6
10231,597,10,2025-12-06,139,6,3,35
10232,603,3,2025-12-06,110,23,16,15
10233,505,7,2025-12-06,31,20,2,26
10234,706,1,2025-12-06,115,6,1,33
10235,3,9,2025-12-06,46,21,43,59
10236,237,10,2025-12-06,55,10,44,48
10237,706,4,2025-12-06,157,18,7,14
10238,332,11,2025-12-06,177,30,1,31
10239,605,7,2025-12-06,199,24,15,44
10240,222,11,2025-12-06,56,23,27,15
10241,461,11,2025-12-06,134,13,30,26
10242,786,12,2025-12-06,121,25,9,57
10243,569,13,2025-12-06,107,25,28,56
10244,192,15,2025-12-06,90,26,36,53
10245,59,13,2025-12-06,38,8,49,8
10246,32,3,2025-12-06,180,17,26,36
10247,184,10,2025-12-06,29,19,41,60
10248,236,12,2025-12-06,137,15,26,25
10249,231,6,2025-12-06,180,20,25,17
10250,523,7,2025-12-06,58,24,17,13
10251,404,4,2025-12-06,149,18,6,58
10252,796,4,2025-12-06,140,19,4,4
10253,404,10,2025-12-06,14,28,50,56
10254,8,7,2025-12-06,5,17,11,17
10255,4,12,2025-12-06,161,20,45,32
10256,374,13,2025-12-06,27,24,17,17
10257,765,9,2025-12-06,77,20,9,53
10258,606,8,2025-12-06,124,19,27,20
10259,123,14,2025-12-06,7,21,28,37
10260,755,11,2025-12-06,189,11,27,51
10261,292,7,2025-12-06,101,22,24,1
10262,57,12,2025-12-06,60,25,17,41
10263,39,13,2025-12-06,187,28,31,56
10264,552,3,2025-12-06,90,27,9,26
10265,58,15,2025-12-06,50,16,10,29
10266,603,13,2025-12-06,61,21,18,37
10267,644,14,2025-12-06,36,11,48,18
10268,195,4,2025-12-06,6,5,12,28
10269,569,9,2025-12-06,57,18,21,53
10270,83,15,2025-12-06,206,27,4,19
10271,161,13,2025-12-06,65,16,6,0
10272,773,2,2025-12-06,77,20,50,24
10273,8,8,2025-12-06,73,19,41,54
10274,236,7,2025-12-06,184,14,36,53
10275,417,14,2025-12-06,101,8,49,58
10276,225,2,2025-12-06,158,12,1,11
10277,787,1,2025-12-06,34,7,19,10
10278,607,3,2025-12-06,29,28,5,46
10279,8,2,2025-12-06,209,22,17,13
10280,443,4,2025-12-06,127,27,30,47
10281,281,5,2025-12-06,182,24,6,57
10282,286,4,2025-12-06,95,21,2,56
10283,216,9,2025-12-06,178,17,30,47
10284,190,13,2025-12-06,68,16,3,12
10285,172,7,2025-12-06,39,18,2,24
10286,67,7,2025-12-06,58,20,30,22
10287,294,2,2025-12-06,210,17,35,30
10288,12,14,2025-12-06,49,17,5,13
10289,465,9,2025-12-06,132,21,22,28
10290,13,9,2025-12-06,95,25,13,36
10291,433,2,2025-12-06,58,23,8,54
10292,188,15,2025-12-06,108,23,33,39
10293,81,14,2025-12-06,53,21,35,27
10294,702,10,2025-12-06,55,12,23,19
10295,132,1,2025-12-06,147,5,50,26
10296,682,6,2025-12-06,162,24,39,34
10297,628,4,2025-12-06,63,25,49,25
10298,57,11,2025-12-06,78,8,23,28
10299,604,15,2025-12-06,167,12,22,35
10300,796,2,2025-12-06,164,25,15,23
10301,794,13,2025-12-06,16,12,37,3
10302,586,6,2025-12-06,175,20,4,3
10303,358,11,2025-12-06,107,22,0,48
10304,358,10,2025-12-06,109,28,43,13
10305,627,12,2025-12-06,62,7,33,14
10306,783,3,2025-12-06,102,5,15,16
10307,494,15,2025-12-06,192,6,25,43
10308,66,13,2025-12-06,158,28,19,9
10309,441,15,2025-12-06,0,12,2,32
10310,678,15,2025-12-06,192,25,22,35
10311,560,6,2025-12-06,197,8,7,38
10312,225,4,2025-12-06,129,17,34,5
10313,389,3,2025-12-06,111,9,32,37
10314,598,12,2025-12-06,54,19,31,8
10315,183,3,2025-12-06,162,29,45,32
10316,311,8,2025-12-06,122,5,30,31
10317,94,3,2025-12-06,31,5,8,17
10318,527,8,2025-12-06,205,28,37,53
10319,381,2,2025-12-06,82,24,2,55
10320,533,2,2025-12-06,148,5,5,52
10321,585,4,2025-12-06,6,8,3,12
10322,214,8,2025-12-06,142,14,13,54
10323,480,5,2025-12-06,123,28,39,51
10324,696,1,2025-12-06,134,5,4,21
10325,6,12,2025-12-06,162,19,37,41
10326,25,7,2025-12-06,31,16,23,5
10327,674,8,2025-12-06,65,19,6,0
10328,604,14,2025-12-06,137,17,36,40
10329,631,10,2025-12-06,73,6,29,39
10330,323,4,2025-12-06,31,8,36,13
10331,348,15,2025-12-06,5,7,23,40
10332,353,6,2025-12-06,26,20,32,57
10333,172,10,2025-12-06,115,14,3,35
10334,651,4,2025-12-06,181,27,48,33
10335,96,3,2025-12-06,80,9,0,23
10336,736,5,2025-12-06,82,25,42,52
10337,572,15,2025-12-06,25,23,42,43
10338,736,6,2025-12-06,63,21,26,21
10339,278,15,2025-12-06,187,8,23,25
10340,494,13,2025-12-06,129,15,50,30
10341,669,9,2025-12-06,164,7,22,47
10342,67,5,2025-12-06,28,5,42,8
10343,432,8,2025-12-06,151,30,44,22
10344,164,8,2025-12-06,189,29,25,12
10345,167,8,2025-12-06,188,17,9,30
10346,783,10,2025-12-06,139,29,34,10
10347,529,8,2025-12-06,123,19,6,51
10348,330,8,2025-12-06,134,23,44,57
10349,442,12,2025-12-06,192,5,21,36
10350,261,11,2025-12-06,122,16,47,38
10351,579,7,2025-12-06,65,14,20,3
10352,263,2,2025-12-06,148,18,2,22
10353,152,7,2025-12-06,168,24,17,5
10354,331,14,2025-12-06,92,11,36,12
10355,511,5,2025-12-06,145,8,1,9
10356,499,1,2025-12-06,91,20,6,51
10357,452,3,2025-12-06,112,22,41,12
10358,443,11,2025-12-06,109,22,12,6
10359,61,2,2025-12-06,41,22,24,44
10360,9,9,2025-12-06,167,15,47,19
10361,210,2,2025-12-06,169,12,43,23
10362,544,11,2025-12-06,22,6,13,59
10363,153,12,2025-12-06,112,22,48,32
10364,397,10,2025-12-06,212,16,5,8
10365,681,15,2025-12-06,190,16,35,50
10366,482,12,2025-12-06,127,12,9,14
10367,7,9,2025-12-06,72,5,32,60
10368,369,14,2025-12-06,136,21,27,60
10369,109,13,2025-12-06,5,15,18,12
10370,36,9,2025-12-06,65,25,3,60
10371,58,1,2025-12-06,197,6,25,15
10372,534,2,2025-12-06,202,5,45,8
10373,67,13,2025-12-06,209,28,37,32
10374,515,3,2025-12-06,182,27,39,16
10375,495,6,2025-12-06,189,14,15,21
10376,201,2,2025-12-06,9,8,13,57
10377,630,6,2025-12-06,80,11,20,52
10378,341,3,2025-12-06,72,15,33,1
10379,607,14,2025-12-06,132,20,4,60
10380,129,5,2025-12-06,108,18,2,55
10381,152,15,2025-12-06,57,26,11,46
10382,69,2,2025-12-06,133,24,46,28
10383,687,2,2025-12-06,27,9,37,28
10384,13,10,2025-12-06,117,16,15,22
10385,43,5,2025-12-06,126,13,40,54
10386,184,13,2025-12-06,138,23,10,0
10387,369,11,2025-12-06,104,28,0,44
10388,518,3,2025-12-06,95,6,22,42
10389,19,9,2025-12-06,189,25,4,39
10390,732,11,2025-12-06,13,27,43,47
10391,731,3,2025-12-06,124,27,13,25
10392,123,3,2025-12-06,61,11,47,31
10393,38,15,2025-12-06,92,15,36,45
10394,227,4,2025-12-06,206,27,38,18
10395,22,9,2025-12-06,6,21,10,53
10396,19,11,2025-12-06,202,9,41,3
10397,259,14,2025-12-06,51,28,31,34
10398,261,14,2025-12-06,199,12,13,59
10399,181,11,2025-12-06,86,9,45,28
10400,38,10,2025-12-06,170,7,34,29
10401,592,3,2025-12-05,22,20,41,18
10402,719,12,2025-12-05,72,21,12,5
10403,485,11,2025-12-05,90,24,9,1
10404,237,2,2025-12-05,99,27,34,27
10405,374,5,2025-12-05,75,29,11,59
10406,418,14,2025-12-05,204,18,8,52
10407,278,13,2025-12-05,131,5,33,6
10408,42,9,2025-12-05,43,22,2,45
10409,458,13,2025-12-05,112,28,23,18
10410,675,4,2025-12-05,75,6,6,36
10411,432,13,2025-12-05,209,27,37,10
10412,192,9,2025-12-05,187,19,4,36
10413,395,2,2025-12-05,10,7,15,12
10414,90,12,2025-12-05,187,14,36,21
10415,57,14,2025-12-05,74,26,33,55
10416,166,1,2025-12-05,98,27,33,38
10417,513,5,2025-12-05,158,22,21,36
10418,499,3,2025-12-05,193,13,19,59
10419,294,9,2025-12-05,152,19,14,3
10420,492,13,2025-12-05,90,15,28,35
10421,538,7,2025-12-05,79,6,40,44
10422,497,7,2025-12-05,161,28,7,58
10423,51,5,2025-12-05,75,23,43,8
10424,198,5,2025-12-05,132,27,39,16
10425,100,3,2025-12-05,106,8,42,11
10426,140,10,2025-12-05,109,10,24,60
10427,87,11,2025-12-05,59,25,18,40
10428,528,12,2025-12-05,103,12,36,26
10429,125,15,2025-12-05,80,8,34,7
10430,123,15,2025-12-05,29,6,9,34
10431,128,3,2025-12-05,153,11,24,52
10432,13,1,2025-12-05,41,19,29,0
10433,286,1,2025-12-05,103,8,19,51
10434,281,9,2025-12-05,21,17,21,4
10435,105,1,2025-12-05,16,6,1,22
10436,97,5,2025-12-05,154,25,25,9
10437,621,14,2025-12-05,43,10,20,16
10438,608,15,2025-12-05,96,11,5,38
10439,274,9,2025-12-05,148,22,1,19
10440,527,1,2025-12-05,79,13,30,8
10441,465,4,2025-12-05,180,19,36,45
10442,543,8,2025-12-05,56,29,46,31
10443,341,7,2025-12-05,179,15,4,42
10444,404,2,2025-12-05,218,27,8,18
10445,237,6,2025-12-05,47,7,38,25
10446,784,4,2025-12-05,31,16,15,54
10447,132,10,2025-12-05,52,10,21,20
10448,192,4,2025-12-05,20,14,33,18
10449,67,2,2025-12-05,166,27,48,10
10450,57,10,2025-12-05,185,6,37,28
10451,800,12,2025-12-05,51,8,40,52
10452,792,10,2025-12-05,106,21,22,35
10453,559,14,2025-12-05,13,5,26,45
10454,140,15,2025-12-05,173,30,47,48
10455,697,6,2025-12-05,93,5,31,46
10456,41,1,2025-12-05,167,17,24,15
10457,116,11,2025-12-05,27,25,13,20
10458,30,11,2025-12-05,142,24,37,28
10459,38,6,2025-12-05,10,13,43,59
10460,108,12,2025-12-05,205,19,19,41
10461,536,7,2025-12-05,29,25,44,27
10462,26,15,2025-12-05,90,18,26,13
10463,442,8,2025-12-05,146,26,24,41
10464,403,3,2025-12-05,130,16,9,39
10465,604,1,2025-12-05,202,8,42,52
10466,14,7,2025-12-05,90,24,43,19
10467,538,2,2025-12-05,123,30,30,16
10468,69,7,2025-12-05,59,13,20,18
10469,511,6,2025-12-05,175,25,13,39
10470,128,14,2025-12-05,157,29,11,19
10471,299,9,2025-12-05,107,12,47,42
10472,635,5,2025-12-05,129,19,2,53
10473,28,13,2025-12-05,126,20,24,58
10474,497,8,2025-12-05,64,21,9,8
10475,691,14,2025-12-05,65,28,18,22
10476,681,8,2025-12-05,48,29,8,17
10477,773,7,2025-12-05,133,19,24,31
10478,311,14,2025-12-05,127,23,25,14
10479,534,1,2025-12-05,177,11,45,28
10480,352,8,2025-12-05,221,24,44,23
10481,23,11,2025-12-05,91,26,21,19
10482,429,12,2025-12-05,207,16,39,0
10483,488,5,2025-12-05,108,17,11,54
10484,389,11,2025-12-05,187,18,19,51
10485,492,10,2025-12-05,0,5,39,29
10486,235,1,2025-12-05,142,14,30,20
10487,395,7,2025-12-05,101,11,31,47
10488,85,14,2025-12-05,8,19,31,53
10489,758,1,2025-12-05,74,8,33,46
10490,9,6,2025-12-05,163,17,39,46
10491,152,3,2025-12-05,55,24,0,59
10492,649,14,2025-12-05,92,29,33,59
10493,403,4,2025-12-05,153,6,37,21
10494,292,13,2025-12-05,216,25,12,48
10495,83,3,2025-12-05,169,15,17,60
10496,192,7,2025-12-05,170,11,18,44
10497,494,12,2025-12-05,168,15,33,58
10498,772,12,2025-12-05,28,13,36,13
10499,558,7,2025-12-05,111,9,37,14
10500,381,12,2025-12-05,146,15,32,31
10501,336,7,2025-12-05,101,26,40,32
10502,583,3,2025-12-05,42,19,18,1
10503,286,3,2025-12-05,118,11,31,44
10504,311,9,2025-12-05,187,26,46,9
10505,488,9,2025-12-05,120,17,31,25
10506,429,5,2025-12-05,89,30,34,50
10507,58,14,2025-12-05,174,13,13,55
10508,572,3,2025-12-05,126,18,17,47
10509,269,4,2025-12-05,81,16,44,16
10510,183,11,2025-12-05,115,6,16,10
10511,510,4,2025-12-05,130,13,43,42
10512,405,7,2025-12-05,148,30,3,47
10513,25,10,2025-12-05,138,15,21,21
10514,418,13,2025-12-05,183,12,13,59
10515,220,10,2025-12-05,140,28,29,7
10516,627,13,2025-12-05,139,26,11,58
10517,277,3,2025-12-05,162,23,40,33
10518,401,2,2025-12-05,48,11,40,7
10519,100,6,2025-12-05,85,21,14,47
10520,169,4,2025-12-05,187,16,38,37
10521,220,9,2025-12-05,100,18,14,60
10522,547,7,2025-12-05,98,10,25,16
10523,161,3,2025-12-05,55,16,20,11
10524,417,2,2025-12-05,166,5,25,56
10525,417,10,2025-12-05,77,20,3,4
10526,610,13,2025-12-05,158,13,28,48
10527,702,12,2025-12-05,77,24,33,46
10528,259,6,2025-12-05,46,10,17,33
10529,223,10,2025-12-05,24,26,10,52
10530,225,13,2025-12-05,45,14,21,2
10531,294,8,2025-12-05,78,13,8,43
10532,226,2,2025-12-05,37,24,21,19
10533,559,9,2025-12-05,76,13,9,9
10534,760,1,2025-12-05,20,15,35,28
10535,505,6,2025-12-05,7,16,31,7
10536,731,1,2025-12-05,19,14,6,48
10537,227,10,2025-12-05,188,25,0,38
10538,292,5,2025-12-05,200,15,37,13
10539,181,3,2025-12-05,64,9,49,53
10540,128,5,2025-12-05,141,30,35,51
10541,530,1,2025-12-05,17,11,45,50
10542,528,3,2025-12-05,27,8,33,13
10543,569,14,2025-12-05,25,16,11,36
10544,671,13,2025-12-05,31,6,40,8
10545,644,12,2025-12-05,1,24,26,36
10546,643,11,2025-12-05,159,19,24,51
10547,185,4,2025-12-05,14,9,8,9
10548,58,8,2025-12-05,204,23,14,44
10549,363,5,2025-12-05,202,20,38,18
10550,565,11,2025-12-05,43,5,17,1
10551,258,2,2025-12-05,175,25,9,25
10552,359,2,2025-12-05,38,9,33,56
10553,95,10,2025-12-05,63,9,8,26
10554,569,3,2025-12-05,36,21,30,7
10555,295,15,2025-12-05,37,16,36,14
10556,631,9,2025-12-05,176,15,24,7
10557,356,15,2025-12-05,58,25,12,6
10558,552,7,2025-12-05,109,23,19,30
10559,125,3,2025-12-05,101,6,8,43
10560,351,8,2025-12-05,146,5,26,12
10561,697,7,2025-12-05,32,19,5,29
10562,398,4,2025-12-05,141,8,38,30
10563,534,7,2025-12-05,160,9,41,20
