id_venta,fecha_hora,id_cliente,id_sucursal,id_canal,id_metodo_pago,monto_subtotal,monto_descuento,monto_total,numero_factura
20182,2024-08-23 17:35:39,4260,13,1,2,122951.22,0.00,122951.22,F-00020182
20183,2023-05-29 07:36:30,3480,11,1,5,156429.87,0.00,156429.87,F-00020183
20184,2024-01-20 13:11:34,2274,15,2,2,86958.55,0.00,86958.55,F-00020184
20185,2025-02-13 17:57:26,1775,10,1,1,15486.70,1022.25,14464.45,F-00020185
20186,2025-12-03 06:33:06,,9,3,4,44594.54,0.00,44594.54,F-00020186
20187,2024-08-23 02:36:19,3970,4,1,1,91663.75,4268.44,87395.31,F-00020187
20188,2023-12-15 11:11:10,,15,2,1,67522.95,0.00,67522.95,F-00020188
20189,2025-07-16 10:17:20,2754,14,2,1,114945.18,0.00,114945.18,F-00020189
20190,2023-07-31 12:25:00,4223,15,1,3,205447.70,0.00,205447.70,F-00020190
20191,2025-08-22 08:13:39,3836,14,3,2,4859.76,0.00,4859.76,F-00020191
20192,2024-11-07 19:27:10,1145,8,1,1,163107.89,6272.62,156835.27,F-00020192
20193,2024-08-26 15:51:47,1408,10,3,2,120721.91,0.00,120721.91,F-00020193
20194,2024-08-04 22:12:32,776,4,1,1,74193.61,0.00,74193.61,F-00020194
20195,2025-01-03 17:45:37,1679,13,1,1,42841.00,0.00,42841.00,F-00020195
20196,2024-06-21 14:49:42,4377,15,1,2,129361.96,0.00,129361.96,F-00020196
20197,2024-11-28 12:18:27,4390,13,1,1,151923.08,0.00,151923.08,F-00020197
20198,2023-01-18 21:31:36,3250,14,1,2,21575.55,0.00,21575.55,F-00020198
20199,2023-04-10 15:42:42,1593,5,3,3,61535.99,0.00,61535.99,F-00020199
20200,2023-08-25 11:54:04,2607,1,3,3,3665.26,0.00,3665.26,F-00020200
20201,2023-09-29 10:28:29,16,13,1,3,69473.92,0.00,69473.92,F-00020201
20202,2024-12-10 17:04:10,,9,1,4,65113.52,0.00,65113.52,F-00020202
20203,2024-07-01 11:39:19,3471,9,1,3,39790.15,0.00,39790.15,F-00020203
20204,2024-04-11 00:15:39,1603,2,1,3,79273.21,0.00,79273.21,F-00020204
20205,2024-02-22 12:38:52,4913,4,1,4,40345.58,0.00,40345.58,F-00020205
20206,2023-12-06 17:38:31,86,11,2,1,230111.85,0.00,230111.85,F-00020206
20207,2024-08-19 16:52:00,4330,15,1,3,185266.57,0.00,185266.57,F-00020207
20208,2023-08-26 08:25:59,578,1,1,1,171180.70,0.00,171180.70,F-00020208
20209,2025-09-22 08:22:30,4892,11,1,4,74294.20,0.00,74294.20,F-00020209
20210,2025-11-30 16:09:01,4611,12,3,3,109316.89,0.00,109316.89,F-00020210
20211,2025-11-17 17:24:20,1142,4,3,2,68043.62,0.00,68043.62,F-00020211
20212,2025-07-13 14:57:24,3548,14,3,2,97202.27,0.00,97202.27,F-00020212
20213,2025-04-16 10:39:40,1453,10,1,3,24121.35,0.00,24121.35,F-00020213
20214,2023-04-18 13:40:39,,6,1,2,180956.79,6367.66,174589.13,F-00020214
20215,2023-01-12 11:17:36,1612,15,2,5,8081.66,0.00,8081.66,F-00020215
20216,2024-09-29 14:43:46,2631,11,1,5,110330.04,0.00,110330.04,F-00020216
20217,2025-05-03 16:44:59,,12,1,2,55226.83,0.00,55226.83,F-00020217
20218,2023-03-26 13:24:09,3222,4,1,5,96593.13,0.00,96593.13,F-00020218
20219,2025-06-20 14:15:02,1936,13,1,2,74962.15,0.00,74962.15,F-00020219
20220,2023-11-25 20:40:55,2468,3,1,3,111166.63,0.00,111166.63,F-00020220
20221,2025-03-28 10:41:00,1430,14,1,5,70411.19,0.00,70411.19,F-00020221
20222,2023-09-07 17:26:10,693,5,1,2,63953.50,0.00,63953.50,F-00020222
20223,2025-07-03 08:16:04,152,10,3,2,57631.15,0.00,57631.15,F-00020223
20224,2025-12-14 09:43:01,2280,4,2,2,136728.26,0.00,136728.26,F-00020224
20225,2025-02-17 11:55:17,1215,5,1,4,117080.85,0.00,117080.85,F-00020225
20226,2023-04-20 17:46:36,,8,2,4,110744.92,0.00,110744.92,F-00020226
20227,2024-01-21 18:41:54,3826,5,1,1,158560.44,0.00,158560.44,F-00020227
20228,2024-06-19 08:10:44,,11,3,2,102238.23,0.00,102238.23,F-00020228
20229,2024-10-19 09:40:43,1139,4,1,1,11150.95,0.00,11150.95,F-00020229
20230,2025-04-17 17:28:16,3392,5,1,2,33382.10,0.00,33382.10,F-00020230
20231,2023-07-05 09:38:44,,14,1,1,7945.73,0.00,7945.73,F-00020231
20232,2025-10-02 10:45:49,,3,1,5,37070.70,0.00,37070.70,F-00020232
20233,2025-07-03 08:11:40,,8,1,1,108521.63,0.00,108521.63,F-00020233
20234,2024-12-19 17:57:11,127,2,1,2,97199.14,0.00,97199.14,F-00020234
20235,2024-05-22 18:07:51,3557,14,3,2,66067.61,0.00,66067.61,F-00020235
20236,2023-01-04 19:03:54,4645,3,1,1,23676.12,0.00,23676.12,F-00020236
20237,2024-09-19 09:13:52,1537,3,1,3,90415.85,0.00,90415.85,F-00020237
20238,2023-08-27 08:17:40,3031,10,1,1,68680.51,0.00,68680.51,F-00020238
20239,2023-12-17 09:42:29,4499,6,2,1,42019.31,0.00,42019.31,F-00020239
20240,2024-12-10 19:09:30,1901,1,1,1,8991.61,0.00,8991.61,F-00020240
20241,2024-03-10 20:15:43,,1,1,1,152436.39,0.00,152436.39,F-00020241
20242,2025-06-29 16:04:21,3244,2,1,1,115428.34,0.00,115428.34,F-00020242
20243,2025-03-09 11:05:00,4711,8,1,1,11304.51,0.00,11304.51,F-00020243
20244,2024-05-01 16:29:13,,14,1,2,12431.87,0.00,12431.87,F-00020244
20245,2023-04-22 14:58:11,1815,11,1,3,46832.34,0.00,46832.34,F-00020245
20246,2024-03-28 07:59:12,4569,13,1,4,127622.20,0.00,127622.20,F-00020246
20247,2024-08-17 10:15:58,1609,8,2,1,93635.54,0.00,93635.54,F-00020247
20248,2023-10-11 09:48:40,3014,15,1,2,32124.10,0.00,32124.10,F-00020248
20249,2025-11-09 22:05:54,,2,1,2,53368.88,0.00,53368.88,F-00020249
20250,2024-01-26 09:32:31,4624,6,1,2,216691.67,0.00,216691.67,F-00020250
20251,2023-07-17 17:16:35,4981,7,3,4,49804.87,0.00,49804.87,F-00020251
20252,2023-07-29 00:53:37,969,10,1,4,87180.74,0.00,87180.74,F-00020252
20253,2025-04-28 12:59:12,4148,1,1,3,40664.27,0.00,40664.27,F-00020253
20254,2024-08-26 10:02:25,3817,12,2,3,117598.79,686.50,116912.29,F-00020254
20255,2023-08-31 18:43:27,,15,1,1,233540.49,0.00,233540.49,F-00020255
20256,2024-11-26 15:24:46,3141,1,3,2,115494.52,0.00,115494.52,F-00020256
20257,2024-11-09 12:23:27,4981,3,2,2,65003.07,0.00,65003.07,F-00020257
20258,2023-03-16 19:07:07,295,14,3,3,15170.71,0.00,15170.71,F-00020258
20259,2025-12-07 23:08:33,2669,5,1,2,51208.68,0.00,51208.68,F-00020259
20260,2024-12-19 14:12:05,616,9,1,2,114005.95,0.00,114005.95,F-00020260
20261,2023-08-04 09:12:47,1409,13,1,3,67643.05,0.00,67643.05,F-00020261
20262,2023-12-09 10:13:04,,10,1,2,70779.36,7035.33,63744.03,F-00020262
20263,2025-12-27 14:13:18,1299,8,2,3,233568.15,0.00,233568.15,F-00020263
20264,2023-05-10 12:25:08,695,10,1,4,191598.66,0.00,191598.66,F-00020264
20265,2024-03-08 11:54:57,2253,6,3,1,26124.03,0.00,26124.03,F-00020265
20266,2023-06-17 09:27:25,2802,10,1,2,168547.52,0.00,168547.52,F-00020266
20267,2023-12-05 15:54:41,3611,3,1,2,65831.77,0.00,65831.77,F-00020267
20268,2024-10-01 12:29:39,1743,1,1,4,59961.78,0.00,59961.78,F-00020268
20269,2024-02-19 15:31:31,,2,1,4,9607.24,0.00,9607.24,F-00020269
20270,2024-01-14 10:54:41,298,3,1,2,3931.30,0.00,3931.30,F-00020270
20271,2024-02-12 21:26:58,4722,2,3,4,117838.61,0.00,117838.61,F-00020271
20272,2023-10-25 10:01:58,,10,1,2,16414.80,0.00,16414.80,F-00020272
20273,2024-05-07 14:44:16,,12,1,2,225443.50,0.00,225443.50,F-00020273
20274,2025-10-31 09:27:02,1625,3,1,2,133134.88,0.00,133134.88,F-00020274
20275,2025-08-29 04:48:10,2189,12,1,4,87678.20,0.00,87678.20,F-00020275
20276,2024-02-25 22:29:12,2215,15,2,4,67112.57,0.00,67112.57,F-00020276
20277,2024-06-02 17:02:24,3430,6,3,1,128585.50,0.00,128585.50,F-00020277
20278,2025-04-09 23:41:14,1877,7,3,2,81691.08,0.00,81691.08,F-00020278
20279,2025-12-31 11:36:50,3335,15,1,1,85329.39,0.00,85329.39,F-00020279
20280,2023-12-26 08:40:42,4090,13,2,3,17652.61,0.00,17652.61,F-00020280
20281,2023-09-06 12:21:57,,12,1,3,120060.19,0.00,120060.19,F-00020281
20282,2024-01-06 17:41:35,3836,9,3,1,84014.44,0.00,84014.44,F-00020282
20283,2025-09-27 11:09:55,1019,12,2,1,68660.20,0.00,68660.20,F-00020283
20284,2023-10-28 20:47:33,403,4,3,3,97312.29,0.00,97312.29,F-00020284
20285,2024-09-04 13:08:38,3433,2,1,3,52076.60,0.00,52076.60,F-00020285
20286,2025-08-14 09:40:02,,10,2,2,4090.20,0.00,4090.20,F-00020286
20287,2025-07-01 12:21:23,5,5,3,5,100982.30,0.00,100982.30,F-00020287
20288,2023-05-08 20:12:46,3472,5,1,3,180700.86,0.00,180700.86,F-00020288
20289,2025-09-18 05:09:32,368,4,1,4,177104.96,0.00,177104.96,F-00020289
20290,2024-02-16 17:47:31,957,10,1,1,118596.69,0.00,118596.69,F-00020290
20291,2025-01-07 16:00:19,3505,7,2,3,96572.89,0.00,96572.89,F-00020291
20292,2023-12-27 20:59:55,,1,1,3,16630.49,0.00,16630.49,F-00020292
20293,2025-02-06 13:32:11,,12,1,5,19155.71,0.00,19155.71,F-00020293
20294,2025-06-21 06:02:37,3654,9,1,3,113040.88,0.00,113040.88,F-00020294
20295,2024-08-22 13:54:46,641,10,3,2,8004.51,0.00,8004.51,F-00020295
20296,2025-06-22 11:37:04,4125,9,1,5,137316.93,19287.36,118029.57,F-00020296
20297,2024-03-28 09:35:10,4973,15,1,3,127517.37,0.00,127517.37,F-00020297
20298,2024-11-01 20:59:08,879,5,1,3,184517.48,0.00,184517.48,F-00020298
20299,2025-05-26 07:13:06,149,13,1,2,19212.95,0.00,19212.95,F-00020299
20300,2023-10-20 18:28:44,1621,6,2,1,109965.52,0.00,109965.52,F-00020300
20301,2023-03-05 18:36:52,3865,14,1,5,96384.40,0.00,96384.40,F-00020301
20302,2024-03-28 15:33:26,1434,5,1,1,13824.01,0.00,13824.01,F-00020302
20303,2023-07-19 20:30:56,3150,4,1,1,43474.44,523.75,42950.69,F-00020303
20304,2024-10-31 14:29:48,3875,4,1,2,208642.88,0.00,208642.88,F-00020304
20305,2025-02-04 17:20:39,3997,4,1,1,208323.65,0.00,208323.65,F-00020305
20306,2025-11-04 13:03:35,977,13,1,2,17645.45,0.00,17645.45,F-00020306
20307,2024-06-01 11:56:53,3262,11,1,1,169455.95,0.00,169455.95,F-00020307
20308,2025-04-13 16:45:22,942,15,2,2,60099.66,0.00,60099.66,F-00020308
20309,2023-02-20 08:08:38,3649,10,3,2,43474.32,0.00,43474.32,F-00020309
20310,2025-10-16 06:35:46,2561,2,1,2,257504.08,0.00,257504.08,F-00020310
20311,2023-03-11 20:44:45,4951,11,1,2,201928.15,0.00,201928.15,F-00020311
20312,2025-06-11 17:48:55,3706,7,2,1,75047.80,0.00,75047.80,F-00020312
20313,2023-09-23 19:27:12,1922,9,1,3,30902.30,0.00,30902.30,F-00020313
20314,2023-01-18 17:26:53,2786,3,2,2,97532.73,0.00,97532.73,F-00020314
20315,2024-09-21 12:08:46,29,15,1,1,34842.89,0.00,34842.89,F-00020315
20316,2024-12-22 09:16:07,,7,1,3,49866.62,0.00,49866.62,F-00020316
20317,2025-07-20 14:19:34,770,5,3,2,202117.87,18960.81,183157.06,F-00020317
20318,2025-01-26 20:01:50,4327,3,1,4,89670.17,0.00,89670.17,F-00020318
20319,2024-06-21 07:42:46,,3,1,2,139403.80,0.00,139403.80,F-00020319
20320,2024-01-03 10:42:33,1860,8,3,5,102786.68,17512.91,85273.77,F-00020320
20321,2023-11-08 13:11:22,2239,7,1,3,160850.68,0.00,160850.68,F-00020321
20322,2023-07-20 20:59:03,1814,7,1,1,151749.49,0.00,151749.49,F-00020322
20323,2024-04-26 10:26:47,1799,12,1,3,118382.49,0.00,118382.49,F-00020323
20324,2025-04-30 17:17:05,3698,13,1,1,6948.96,0.00,6948.96,F-00020324
20325,2024-01-01 13:23:48,1578,2,1,3,144110.60,0.00,144110.60,F-00020325
20326,2023-09-01 12:54:55,1604,11,1,1,121736.52,0.00,121736.52,F-00020326
20327,2025-04-18 02:28:06,2391,13,1,1,100863.72,0.00,100863.72,F-00020327
20328,2025-07-06 21:38:53,1458,4,1,1,105635.58,1455.06,104180.52,F-00020328
20329,2025-06-27 13:06:45,3608,1,1,2,88127.90,0.00,88127.90,F-00020329
20330,2025-08-14 08:08:25,1546,13,1,3,21816.34,3199.35,18616.99,F-00020330
20331,2023-07-18 06:38:43,3720,5,1,2,21881.68,0.00,21881.68,F-00020331
20332,2023-08-13 17:36:26,2182,2,1,2,48039.97,0.00,48039.97,F-00020332
20333,2024-01-01 12:54:41,2157,3,2,1,169445.13,0.00,169445.13,F-00020333
20334,2024-08-13 16:20:52,3727,2,1,2,61710.58,0.00,61710.58,F-00020334
20335,2024-09-02 10:06:55,2294,12,2,2,103587.61,0.00,103587.61,F-00020335
20336,2025-02-22 12:36:26,1650,4,1,2,47825.45,802.70,47022.75,F-00020336
20337,2025-10-04 07:39:35,,11,1,5,8993.12,0.00,8993.12,F-00020337
20338,2024-10-27 17:49:49,,6,1,4,16320.02,0.00,16320.02,F-00020338
20339,2024-06-07 11:53:44,3895,6,1,4,22817.60,769.72,22047.88,F-00020339
20340,2025-06-22 17:39:31,3716,3,1,4,126633.03,0.00,126633.03,F-00020340
20341,2025-11-08 11:43:10,1833,12,1,1,37665.44,0.00,37665.44,F-00020341
20342,2024-07-05 11:51:54,,4,2,3,9953.71,0.00,9953.71,F-00020342
20343,2024-10-03 17:02:59,2588,10,1,2,107148.82,0.00,107148.82,F-00020343
20344,2023-05-15 13:20:39,587,12,1,3,9513.05,0.00,9513.05,F-00020344
20345,2024-03-17 21:49:45,2579,5,1,1,61087.53,0.00,61087.53,F-00020345
20346,2025-09-13 13:06:13,3304,7,1,2,75642.20,0.00,75642.20,F-00020346
20347,2023-11-05 07:38:40,2403,7,1,3,45902.41,0.00,45902.41,F-00020347
20348,2025-08-20 17:11:37,3224,11,1,3,231730.69,0.00,231730.69,F-00020348
20349,2023-01-13 13:01:12,4467,13,1,2,87374.28,0.00,87374.28,F-00020349
20350,2025-04-15 12:24:02,4527,13,1,2,31861.08,0.00,31861.08,F-00020350
20351,2024-02-23 15:46:46,1187,4,1,1,119220.80,0.00,119220.80,F-00020351
20352,2025-06-07 16:28:08,,2,1,2,47190.32,0.00,47190.32,F-00020352
20353,2024-12-04 22:45:24,353,12,3,2,214346.93,0.00,214346.93,F-00020353
20354,2025-04-26 18:15:11,670,2,3,1,166122.91,0.00,166122.91,F-00020354
20355,2025-03-05 11:16:47,1587,8,3,2,39176.20,0.00,39176.20,F-00020355
20356,2023-06-28 17:24:43,3455,3,1,1,137103.09,0.00,137103.09,F-00020356
20357,2023-10-06 18:24:35,252,4,1,1,167951.26,0.00,167951.26,F-00020357
20358,2024-01-15 19:14:07,3802,15,2,2,194221.65,2409.46,191812.19,F-00020358
20359,2024-04-27 19:58:38,3149,1,2,1,12905.45,0.00,12905.45,F-00020359
20360,2025-04-10 19:01:47,2505,4,1,3,159466.40,0.00,159466.40,F-00020360
20361,2024-12-01 14:51:29,3934,13,1,4,136162.05,0.00,136162.05,F-00020361
20362,2024-06-26 19:17:48,3925,9,1,1,39311.46,0.00,39311.46,F-00020362
20363,2024-08-21 19:16:57,2511,14,2,1,209682.93,0.00,209682.93,F-00020363
20364,2023-02-13 13:26:43,2050,12,1,1,22275.78,0.00,22275.78,F-00020364
20365,2024-06-20 16:10:47,520,1,3,4,54433.97,0.00,54433.97,F-00020365
20366,2025-08-27 11:42:23,,12,1,4,15874.05,0.00,15874.05,F-00020366
20367,2023-01-24 18:20:52,4704,9,1,1,169805.15,0.00,169805.15,F-00020367
20368,2023-02-24 11:37:22,1742,4,1,2,61897.96,9534.88,52363.08,F-00020368
20369,2024-04-18 08:55:29,,12,3,2,42105.00,0.00,42105.00,F-00020369
20370,2025-08-05 14:08:33,1253,2,1,3,38299.07,0.00,38299.07,F-00020370
20371,2025-10-30 09:03:41,4,10,2,3,84733.51,0.00,84733.51,F-00020371
20372,2025-09-14 19:13:43,1738,1,1,2,48942.08,0.00,48942.08,F-00020372
20373,2025-05-15 10:33:42,3206,8,1,3,102910.20,0.00,102910.20,F-00020373
20374,2024-06-17 10:12:34,2969,13,1,2,53784.78,0.00,53784.78,F-00020374
20375,2025-08-05 10:54:48,928,12,1,1,102471.08,0.00,102471.08,F-00020375
20376,2024-01-19 19:12:50,782,9,3,4,93243.17,0.00,93243.17,F-00020376
20377,2025-05-06 13:04:18,2132,13,1,3,106788.99,3038.90,103750.09,F-00020377
20378,2025-12-18 18:14:34,2442,4,1,4,90421.44,0.00,90421.44,F-00020378
20379,2024-01-08 19:19:52,,12,1,1,100923.21,0.00,100923.21,F-00020379
20380,2024-01-05 15:21:03,3998,14,2,1,189881.79,0.00,189881.79,F-00020380
20381,2025-04-05 23:56:41,4970,7,1,1,197986.73,0.00,197986.73,F-00020381
20382,2023-01-11 19:35:46,3272,13,1,4,199218.73,0.00,199218.73,F-00020382
20383,2025-04-11 15:56:31,,2,1,3,106878.06,0.00,106878.06,F-00020383
20384,2025-09-29 16:25:10,469,14,1,2,142043.00,0.00,142043.00,F-00020384
20385,2025-09-11 12:24:47,1931,10,2,2,25138.56,0.00,25138.56,F-00020385
20386,2024-07-01 20:18:03,1303,8,1,2,75932.29,0.00,75932.29,F-00020386
20387,2025-09-20 04:53:17,3979,9,1,2,152680.99,1843.86,150837.13,F-00020387
20388,2024-02-02 18:24:01,,1,1,1,14956.30,0.00,14956.30,F-00020388
20389,2024-05-19 20:13:37,1024,11,1,1,96392.33,0.00,96392.33,F-00020389
20390,2024-03-30 07:02:15,3226,12,1,2,199332.78,0.00,199332.78,F-00020390
20391,2025-04-20 14:46:33,1095,3,1,2,77095.20,0.00,77095.20,F-00020391
20392,2025-12-09 02:33:54,4225,3,1,2,21206.15,0.00,21206.15,F-00020392
20393,2023-06-19 02:04:11,2665,4,3,3,98783.92,1155.39,97628.53,F-00020393
20394,2025-03-03 20:53:33,2735,9,1,3,74330.60,0.00,74330.60,F-00020394
20395,2023-01-07 20:14:46,2493,3,1,1,67012.26,0.00,67012.26,F-00020395
20396,2024-10-01 14:57:02,,8,1,4,40982.73,0.00,40982.73,F-00020396
20397,2023-04-28 12:47:49,43,13,2,2,87114.54,0.00,87114.54,F-00020397
20398,2025-01-25 19:28:37,2031,15,1,1,88442.11,0.00,88442.11,F-00020398
20399,2025-08-23 16:34:34,,6,1,5,263195.38,0.00,263195.38,F-00020399
20400,2023-06-27 06:05:04,999,7,1,2,166223.00,346.40,165876.60,F-00020400
20401,2025-04-12 09:32:40,1255,3,1,4,95749.17,0.00,95749.17,F-00020401
20402,2024-12-26 17:59:05,,14,1,1,172071.61,0.00,172071.61,F-00020402
20403,2025-01-06 15:03:09,84,11,1,3,113502.46,0.00,113502.46,F-00020403
20404,2023-04-16 18:01:30,727,10,1,1,23778.11,0.00,23778.11,F-00020404
20405,2025-10-24 17:01:25,1927,4,2,2,77064.29,0.00,77064.29,F-00020405
20406,2025-05-21 14:34:00,,4,1,3,12351.27,0.00,12351.27,F-00020406
20407,2025-10-21 10:24:09,3977,2,1,1,170461.64,20287.39,150174.25,F-00020407
20408,2024-05-27 16:38:43,2748,11,1,4,69044.32,0.00,69044.32,F-00020408
20409,2024-04-01 10:37:29,4098,5,1,3,84759.24,0.00,84759.24,F-00020409
20410,2025-07-16 14:32:56,3772,13,1,3,91651.41,0.00,91651.41,F-00020410
20411,2024-09-09 15:22:31,1204,7,1,3,54404.77,0.00,54404.77,F-00020411
20412,2024-05-30 09:48:40,1047,7,1,2,124791.50,0.00,124791.50,F-00020412
20413,2025-03-01 19:43:52,3592,5,1,1,125568.11,0.00,125568.11,F-00020413
20414,2024-11-03 12:16:52,526,6,1,3,73376.28,0.00,73376.28,F-00020414
20415,2025-11-12 20:42:29,703,2,2,1,134709.56,0.00,134709.56,F-00020415
20416,2024-06-13 18:56:43,3448,11,1,3,70661.30,0.00,70661.30,F-00020416
20417,2025-09-21 19:19:32,3962,1,1,2,106949.56,0.00,106949.56,F-00020417
20418,2023-06-09 11:58:56,,13,1,1,66998.85,0.00,66998.85,F-00020418
20419,2024-01-22 23:16:26,1871,3,3,1,103926.76,0.00,103926.76,F-00020419
20420,2024-02-07 14:30:02,1032,12,1,3,9191.66,0.00,9191.66,F-00020420
20421,2025-06-10 18:05:08,3438,15,1,1,201690.23,11907.88,189782.35,F-00020421
20422,2025-02-16 10:38:36,3987,10,1,2,103566.70,0.00,103566.70,F-00020422
20423,2025-12-13 14:41:52,644,1,1,1,111066.69,0.00,111066.69,F-00020423
20424,2023-07-07 22:08:08,1012,12,1,4,64710.83,0.00,64710.83,F-00020424
20425,2025-05-23 15:48:33,1300,6,1,3,206902.05,0.00,206902.05,F-00020425
20426,2024-07-09 13:41:12,4045,9,1,1,145220.89,0.00,145220.89,F-00020426
20427,2024-06-07 17:44:37,2162,12,2,3,182312.50,0.00,182312.50,F-00020427
20428,2024-01-09 19:47:33,2055,4,3,3,306175.04,0.00,306175.04,F-00020428
20429,2024-06-21 14:08:27,2493,12,1,2,114165.63,0.00,114165.63,F-00020429
20430,2023-03-05 06:39:07,308,15,1,1,16480.85,0.00,16480.85,F-00020430
20431,2023-02-08 13:20:15,3085,7,1,1,152178.90,0.00,152178.90,F-00020431
20432,2024-10-24 19:16:26,2771,6,1,1,87978.45,0.00,87978.45,F-00020432
20433,2024-08-18 06:35:15,688,7,3,1,80057.97,0.00,80057.97,F-00020433
20434,2023-08-18 08:30:50,2035,10,3,5,10905.14,4362.06,6543.08,F-00020434
20435,2025-09-19 14:42:07,4374,6,2,1,137776.23,0.00,137776.23,F-00020435
20436,2025-12-22 18:50:05,1956,14,1,3,134935.81,0.00,134935.81,F-00020436
20437,2025-08-09 12:41:50,3999,1,1,2,122763.43,0.00,122763.43,F-00020437
20438,2025-05-12 14:56:43,1453,8,1,4,108994.36,0.00,108994.36,F-00020438
20439,2023-11-19 12:56:14,4704,4,1,2,132618.55,5263.64,127354.91,F-00020439
20440,2023-12-13 18:21:31,4796,8,2,1,200599.56,0.00,200599.56,F-00020440
20441,2024-11-22 15:44:15,2193,6,1,3,146011.52,0.00,146011.52,F-00020441
20442,2024-11-07 18:05:25,3273,3,1,3,39999.93,0.00,39999.93,F-00020442
20443,2024-11-15 14:49:33,1493,13,1,1,147186.60,0.00,147186.60,F-00020443
20444,2024-10-12 09:23:07,4612,7,1,2,81417.10,0.00,81417.10,F-00020444
20445,2024-05-09 20:38:12,2804,7,1,4,92742.14,0.00,92742.14,F-00020445
20446,2025-12-23 12:58:26,1037,13,1,2,12123.16,0.00,12123.16,F-00020446
20447,2024-08-14 21:43:23,56,2,3,1,59247.72,0.00,59247.72,F-00020447
20448,2023-05-15 03:55:02,2090,14,1,2,119097.16,0.00,119097.16,F-00020448
20449,2025-05-12 10:39:35,976,14,1,1,64403.68,0.00,64403.68,F-00020449
20450,2023-06-24 03:43:50,1498,6,1,1,143843.20,0.00,143843.20,F-00020450
20451,2025-11-29 16:54:31,294,3,1,3,110170.97,0.00,110170.97,F-00020451
20452,2024-03-19 19:00:36,3845,13,1,2,229207.08,0.00,229207.08,F-00020452
20453,2025-11-04 16:58:35,1500,4,2,5,143924.81,0.00,143924.81,F-00020453
20454,2024-05-08 20:38:33,995,9,1,3,191784.00,0.00,191784.00,F-00020454
20455,2024-07-02 18:13:03,935,2,1,1,36468.45,0.00,36468.45,F-00020455
20456,2024-09-05 20:05:33,4236,9,1,2,143459.82,0.00,143459.82,F-00020456
20457,2024-04-11 08:42:00,1211,8,1,2,119999.71,0.00,119999.71,F-00020457
20458,2024-03-04 12:34:17,3736,9,1,2,116868.53,0.00,116868.53,F-00020458
20459,2025-02-18 20:23:22,4635,9,2,1,31993.79,0.00,31993.79,F-00020459
20460,2024-05-08 19:36:57,3241,12,1,1,60386.90,0.00,60386.90,F-00020460
20461,2023-06-11 10:19:02,3788,5,2,1,46977.39,0.00,46977.39,F-00020461
20462,2025-02-15 10:18:08,711,13,1,2,33605.86,0.00,33605.86,F-00020462
20463,2024-11-26 15:24:59,4286,11,2,3,294799.36,0.00,294799.36,F-00020463
20464,2023-04-02 14:35:18,2809,11,1,1,3381.56,0.00,3381.56,F-00020464
20465,2023-03-01 14:31:57,131,11,3,2,176787.77,0.00,176787.77,F-00020465
20466,2024-02-08 14:41:22,3217,1,1,1,116724.70,731.68,115993.02,F-00020466
20467,2024-10-21 13:49:11,4710,2,3,1,143920.06,0.00,143920.06,F-00020467
20468,2024-08-07 11:45:48,1897,15,2,3,152257.35,2336.96,149920.39,F-00020468
20469,2025-10-18 18:06:44,16,5,1,1,112498.11,0.00,112498.11,F-00020469
20470,2025-09-15 12:19:44,3728,12,2,1,58490.71,0.00,58490.71,F-00020470
20471,2024-11-03 12:38:07,4139,8,1,4,78005.93,0.00,78005.93,F-00020471
20472,2023-07-29 17:49:44,3240,8,1,1,98394.34,0.00,98394.34,F-00020472
20473,2023-05-19 21:15:30,3435,2,1,1,107701.80,0.00,107701.80,F-00020473
20474,2025-04-19 12:00:35,3994,7,1,1,89535.84,0.00,89535.84,F-00020474
20475,2024-05-14 07:51:25,,1,1,2,87923.24,0.00,87923.24,F-00020475
20476,2023-11-15 23:30:59,3288,6,1,2,81732.43,0.00,81732.43,F-00020476
20477,2024-01-22 07:03:11,525,12,1,2,11860.04,0.00,11860.04,F-00020477
20478,2025-09-01 10:08:07,1788,7,1,2,76463.02,0.00,76463.02,F-00020478
20479,2025-03-03 10:30:21,2860,7,1,1,271190.32,0.00,271190.32,F-00020479
20480,2025-11-10 19:09:30,791,9,1,2,130902.32,0.00,130902.32,F-00020480
20481,2024-06-28 11:12:05,2287,7,2,3,120133.25,0.00,120133.25,F-00020481
20482,2024-11-22 08:46:21,3987,13,1,3,22816.12,0.00,22816.12,F-00020482
20483,2023-03-29 19:11:41,2083,6,1,1,19717.99,0.00,19717.99,F-00020483
20484,2025-05-10 07:01:47,1024,6,1,1,83945.02,0.00,83945.02,F-00020484
20485,2023-04-04 02:16:05,3523,15,2,1,64733.98,0.00,64733.98,F-00020485
20486,2025-11-26 09:01:25,2806,7,1,1,96328.78,0.00,96328.78,F-00020486
20487,2024-02-22 08:54:14,,6,2,1,41237.99,0.00,41237.99,F-00020487
20488,2025-02-17 07:39:31,4694,8,2,4,182197.20,0.00,182197.20,F-00020488
20489,2023-04-01 08:21:04,4005,9,1,1,79645.14,0.00,79645.14,F-00020489
20490,2025-04-27 19:17:30,1891,11,1,2,172870.84,0.00,172870.84,F-00020490
20491,2025-10-10 15:37:15,4926,1,3,2,245469.48,0.00,245469.48,F-00020491
20492,2025-01-11 15:50:09,4364,13,1,2,63134.70,0.00,63134.70,F-00020492
20493,2024-11-27 08:33:51,,2,2,1,3124.46,0.00,3124.46,F-00020493
